Authority Key Identifier,Parent (Usable TLS),Parent (Active TLS),Parent (Test TLS),Parent (Usable BIMI)
744A0E59EA22317AB8EF9A07924DDFD23933A9C6,4DEDE6F5C04B0A8FF037F9DCF637814F21F8929695EB1A63A784FF01ED2D8983,4DEDE6F5C04B0A8FF037F9DCF637814F21F8929695EB1A63A784FF01ED2D8983,,
7455AB9243D13823C1C8FA4035EFAE7DBA3B7061,B558989554D8D45FDEC5E807E45FD8488446661FA2897194D6C4C2AC51A4B1AA,B558989554D8D45FDEC5E807E45FD8488446661FA2897194D6C4C2AC51A4B1AA,B558989554D8D45FDEC5E807E45FD8488446661FA2897194D6C4C2AC51A4B1AA,
745CA140732E1FE6F93BBCABA0A4A75444744F70,,B49CF652B72E586498DB42CD007500912FD1672AFC3DFF0B11B927EA97D41A2D,,
746FBA42408008EA5D266E968ADDBF840583D2DF,,AAA048773350488832AABDA6954B33EE28BB2773DD851AB3C4F6F1D2F9F3777B,,
747C4A315CE21BAEC19DF6375B5E2125B987CC25,4FF1CF3F6920EEC8D5078ABBA246F198588987DC543B73CD12ABC781125CA0FE,4FF1CF3F6920EEC8D5078ABBA246F198588987DC543B73CD12ABC781125CA0FE,4FF1CF3F6920EEC8D5078ABBA246F198588987DC543B73CD12ABC781125CA0FE,
747CE876C809734E73B2C98DDD153B78820AB0BD,4447EBD00CFA59B6C5D5D043E29FFBC162394F4FA20C4387CDFBB31D4EDEFE92,4447EBD00CFA59B6C5D5D043E29FFBC162394F4FA20C4387CDFBB31D4EDEFE92,4447EBD00CFA59B6C5D5D043E29FFBC162394F4FA20C4387CDFBB31D4EDEFE92,
74820891E3D964687185D6EB31E472DF8B26B16D,076ABC2269327EEF500A0C57527262BAC831F9D2DF4EF2D439E74CE17036AA3A,076ABC2269327EEF500A0C57527262BAC831F9D2DF4EF2D439E74CE17036AA3A,,
7483319BF875CD0DCF8E84E6D28E9AA6794C2AA6,76648FBC40CC4164CEA02422A09EB4EAD29C67F5E7DD74F691B7FA08043472C5,76648FBC40CC4164CEA02422A09EB4EAD29C67F5E7DD74F691B7FA08043472C5,76648FBC40CC4164CEA02422A09EB4EAD29C67F5E7DD74F691B7FA08043472C5,
748580C066C7DF37DECFBD2937AA031DBEEDCD17,C8025F9FC65FDFC95B3CA8CC7867B9A587B5277973957917463FC813D0B625A9,C8025F9FC65FDFC95B3CA8CC7867B9A587B5277973957917463FC813D0B625A9,C8025F9FC65FDFC95B3CA8CC7867B9A587B5277973957917463FC813D0B625A9,
748EEADB706C857F77EF05822AF8681463C89DBA,9B8DD7F84D5AD52AADDEA5729A6DA865FF28EE944A8379FC274103B9B5F094D9,9B8DD7F84D5AD52AADDEA5729A6DA865FF28EE944A8379FC274103B9B5F094D9,9B8DD7F84D5AD52AADDEA5729A6DA865FF28EE944A8379FC274103B9B5F094D9,
749184CD8F9BC5C8FB3EA374F24E74BBF99AEE46,E83566E6F599481678C0D99892169C87F77914C621FDF1E659C7085772D4A487,E83566E6F599481678C0D99892169C87F77914C621FDF1E659C7085772D4A487,,
7498996F6A15C0062520851CAF2B316B87EDA3DB,A392C645B9A5AD6A214F19DE776346BC7DD6BB15818E433886DAC54EE6661852,A392C645B9A5AD6A214F19DE776346BC7DD6BB15818E433886DAC54EE6661852,A392C645B9A5AD6A214F19DE776346BC7DD6BB15818E433886DAC54EE6661852,
749B0F90DFE74BAD683F3D2A0BD5D5AF30E3CFAD,F3A11885CF893AFEBAF0B55E0B35D6B74238CD9C8319B1F358D08DF09EDA0231,F3A11885CF893AFEBAF0B55E0B35D6B74238CD9C8319B1F358D08DF09EDA0231,F3A11885CF893AFEBAF0B55E0B35D6B74238CD9C8319B1F358D08DF09EDA0231,
749F93BAB86D4031DCCBC2BE3CB08E03CB560077,3E80DE577A485F71A212BDA5637F91A1D7F42EB62A7900C8CDCBBC8ADEFFD13E,3E80DE577A485F71A212BDA5637F91A1D7F42EB62A7900C8CDCBBC8ADEFFD13E,3E80DE577A485F71A212BDA5637F91A1D7F42EB62A7900C8CDCBBC8ADEFFD13E,
74A92EE4424E13458161E9BAA915F683EFDE3BD7,516D856D0353BA69FFEB9C1EBA035D780844857006ECE99C051EC19C10C36CD5,516D856D0353BA69FFEB9C1EBA035D780844857006ECE99C051EC19C10C36CD5,,
74AB33FA342A6B6A31229FC57883802BF097F2CF,1930AAB16CDCC57895310EDDE41047823EA2B0A686F4E499CCB7A9DE3F619216,1930AAB16CDCC57895310EDDE41047823EA2B0A686F4E499CCB7A9DE3F619216,1930AAB16CDCC57895310EDDE41047823EA2B0A686F4E499CCB7A9DE3F619216,
74BB1EBF04DCF0DF8FB43B533D29F8C912646772,5F8BAA9B8D5DB1707D56F07E1B44D77D84EF0CA6923B6B44B7CF47AD9C47EECF,5F8BAA9B8D5DB1707D56F07E1B44D77D84EF0CA6923B6B44B7CF47AD9C47EECF,5F8BAA9B8D5DB1707D56F07E1B44D77D84EF0CA6923B6B44B7CF47AD9C47EECF,
74BF90170EA3706E3C53C9CC01512E5BA78080BB,A3AFD72375C1D7A8330E62D577E13581B72332C8062DFA9CF39E51AE65088582,A3AFD72375C1D7A8330E62D577E13581B72332C8062DFA9CF39E51AE65088582,A3AFD72375C1D7A8330E62D577E13581B72332C8062DFA9CF39E51AE65088582,
74C1C8CDDF76E1ED32BE5CD1883921156C88665A,AE70FF8A3E11C7F95C3BAB3C8FB55EF4CB06EB4559469E9B90ED6EF7FC6DDE4E,AE70FF8A3E11C7F95C3BAB3C8FB55EF4CB06EB4559469E9B90ED6EF7FC6DDE4E,AE70FF8A3E11C7F95C3BAB3C8FB55EF4CB06EB4559469E9B90ED6EF7FC6DDE4E,
74D10C3FFD30BA675BA41471BE787047631A8CA7,203C7A4B46C0264D1CCF40C1603A3982EA4E9ADA09D6EC82CB846393963F1A8B,203C7A4B46C0264D1CCF40C1603A3982EA4E9ADA09D6EC82CB846393963F1A8B,203C7A4B46C0264D1CCF40C1603A3982EA4E9ADA09D6EC82CB846393963F1A8B,
74D1C46B2D40CB0C075487889AB271A192871985,ECC45045772FBB5DABBB06168CAF51776B080A105807AC53FE3CAAEF9E97FDED,ECC45045772FBB5DABBB06168CAF51776B080A105807AC53FE3CAAEF9E97FDED,ECC45045772FBB5DABBB06168CAF51776B080A105807AC53FE3CAAEF9E97FDED,
74E13AA3E844373772B4F5F125DA05D350F6162D,DE767792E870BD32F331029FC89DC24C53F9DF970DC70F1EA30CF29DB3F94BA9,DE767792E870BD32F331029FC89DC24C53F9DF970DC70F1EA30CF29DB3F94BA9,DE767792E870BD32F331029FC89DC24C53F9DF970DC70F1EA30CF29DB3F94BA9,
74E8CA8BAC0D0A6845E4D70D73CB49935E4203AC,B2B7C755C80FBE20E2134A620157A53B5B0724B6947B4EED1CA9DF7951FC5D44,B2B7C755C80FBE20E2134A620157A53B5B0724B6947B4EED1CA9DF7951FC5D44,,
74F37EFFFC9F537AF17CEBAB3EA4A6DA18BA4563,6E0BFF069A26994C15DE2C4888CC54AF84882E5495B7FBF66BE9CCFFEC7489F6,6E0BFF069A26994C15DE2C4888CC54AF84882E5495B7FBF66BE9CCFFEC7489F6,6E0BFF069A26994C15DE2C4888CC54AF84882E5495B7FBF66BE9CCFFEC7489F6,
74FDE01110626FF5098B8F0F65A1AFA5DF0BF073,5B78E6B05F0739429C50CDDEF3DBDC8813A456AB9619E82CF591392A9D0D3B26,5B78E6B05F0739429C50CDDEF3DBDC8813A456AB9619E82CF591392A9D0D3B26,5B78E6B05F0739429C50CDDEF3DBDC8813A456AB9619E82CF591392A9D0D3B26,
750170039A7168C2E4DF5CD8F47A658F1C23B2B9,C99F52ACF9022A44A37F5B3A6C270F8C545363B30B81A07264987CE7BB1BF865,C99F52ACF9022A44A37F5B3A6C270F8C545363B30B81A07264987CE7BB1BF865,C99F52ACF9022A44A37F5B3A6C270F8C545363B30B81A07264987CE7BB1BF865,
7508AF177B6A53956E10D500743034265ABF6730,2618C415C146BA98A5F0AD7EA498AA58780BA55FA8E3B072D13C330D41010717,2618C415C146BA98A5F0AD7EA498AA58780BA55FA8E3B072D13C330D41010717,2618C415C146BA98A5F0AD7EA498AA58780BA55FA8E3B072D13C330D41010717,
7508D4F8C88C9BB58A52E3A68D22DECA478BB67D,CDFBB47882818B694AAD818CD8040DD11050197F51DDBF3C2EB09812E4A25DF5,CDFBB47882818B694AAD818CD8040DD11050197F51DDBF3C2EB09812E4A25DF5,CDFBB47882818B694AAD818CD8040DD11050197F51DDBF3C2EB09812E4A25DF5,
750DAAAFC187A098DC1D4F1CFE4469CCC96D2D1E,1A67F445302B630E215090EAD478A2898D9D7EC8CA41B0B858DE305AFEA63756,1A67F445302B630E215090EAD478A2898D9D7EC8CA41B0B858DE305AFEA63756,1A67F445302B630E215090EAD478A2898D9D7EC8CA41B0B858DE305AFEA63756,
75166E409FCCA0553B214DDAF8C8FFB6EC40E11B,6E80F9F44C2A983F16DD6A8F0AEFCA46F95586A7210DD3B77ED859FC9DB160CC,6E80F9F44C2A983F16DD6A8F0AEFCA46F95586A7210DD3B77ED859FC9DB160CC,6E80F9F44C2A983F16DD6A8F0AEFCA46F95586A7210DD3B77ED859FC9DB160CC,
75179E7018B2A5747AA5AF5A5D5D3ACDAE978D84,E4CBF57452116E5AE36F19482A0F35A02A6C8551BB33FEB5E5551741EC85553B,E4CBF57452116E5AE36F19482A0F35A02A6C8551BB33FEB5E5551741EC85553B,,
753252F9DA8DAD4F51C932B8C35F1F644B30E303,,4BE7ACA4F318C52FEA84B2ED7FB08E45C425C7DE9AD7C2E775DD0CCD9F8DD0E2,4BE7ACA4F318C52FEA84B2ED7FB08E45C425C7DE9AD7C2E775DD0CCD9F8DD0E2,
754069B89DB185F609C6ECC095484082B5ED5CCC,7F59445C96AEDA5C52B65A3B69831C2DA9AC4F33FA7053C3ABE263EBA46D4B86,7F59445C96AEDA5C52B65A3B69831C2DA9AC4F33FA7053C3ABE263EBA46D4B86,,
754AF934414825DD460A139A113B3B9B36D55946,81CB1E6BE7220B9DD7676E7A665B6B8FAFAC2C5725919A0654EDD5C0FFAE5A59,81CB1E6BE7220B9DD7676E7A665B6B8FAFAC2C5725919A0654EDD5C0FFAE5A59,81CB1E6BE7220B9DD7676E7A665B6B8FAFAC2C5725919A0654EDD5C0FFAE5A59,
7561AD1EB250A587202CC01B53FF0226364C2C4B,1D4E9F45681E59D88853B38CA704F3738EE6E2B0BA2DFADEB3ACACF4A0555739,1D4E9F45681E59D88853B38CA704F3738EE6E2B0BA2DFADEB3ACACF4A0555739,1D4E9F45681E59D88853B38CA704F3738EE6E2B0BA2DFADEB3ACACF4A0555739,
756C0C2036DB1C88D425BEB7FA69D3B18E6CA7AB,A65160E9770D70D8ACE8EC3670A7B4EF1F87F4F507B1CE3D6FC623ADED0694C1,A65160E9770D70D8ACE8EC3670A7B4EF1F87F4F507B1CE3D6FC623ADED0694C1,A65160E9770D70D8ACE8EC3670A7B4EF1F87F4F507B1CE3D6FC623ADED0694C1,
75719FFDE4C51A4A989BABFBC13AAC4DD4CF6F8C,ADEBF83FD3D3F9546BB77FAAB516DD9337CCF91E1198F74337769EC68E6E826E,ADEBF83FD3D3F9546BB77FAAB516DD9337CCF91E1198F74337769EC68E6E826E,,
7571A7194819BC9D9DEA4147DF94C4487799D379,1793927A0614549789ADCE2F8F34F7F0B66D0F3AE3A3B84D21EC15DBBA4FADC7,1793927A0614549789ADCE2F8F34F7F0B66D0F3AE3A3B84D21EC15DBBA4FADC7,1793927A0614549789ADCE2F8F34F7F0B66D0F3AE3A3B84D21EC15DBBA4FADC7,
7572FA1F91E3FE6300B77F046A3C84A2E73BB0D4,710DE4D226429E1657C15042B3F404DE5BF6DEBFE00F77DFD671AEC67A374E48,710DE4D226429E1657C15042B3F404DE5BF6DEBFE00F77DFD671AEC67A374E48,710DE4D226429E1657C15042B3F404DE5BF6DEBFE00F77DFD671AEC67A374E48,
7582AA1BB6B38D198FFCA979CC3F029AF44FCBD9,3DA135562E942799D547CA72EA57D7AC03791B24D4E24BA2E1E1331E8A1678F0,3DA135562E942799D547CA72EA57D7AC03791B24D4E24BA2E1E1331E8A1678F0,3DA135562E942799D547CA72EA57D7AC03791B24D4E24BA2E1E1331E8A1678F0,
75906EF26A80CB7532D9E48DD65DD68F1CAF7DE1,451D4BB1DE5B3E9F60D4D5F2AF05ABF1485F23F654228AB867A8EAA063817626,451D4BB1DE5B3E9F60D4D5F2AF05ABF1485F23F654228AB867A8EAA063817626,,
7596B684C9B70B91E78EE0C6EFDFEAA3C2FFE0B8,398B1499CE00A25F61CAC3D8BEE571601880823EF288BE9772A4D13398422595,398B1499CE00A25F61CAC3D8BEE571601880823EF288BE9772A4D13398422595,398B1499CE00A25F61CAC3D8BEE571601880823EF288BE9772A4D13398422595,
759C2CADD5D544741684D70DBCA26BF2EA542378,CE7FCBEBACDD059E410DD7628B2326D7391960B7136CC00134B935CFE8B59771,CE7FCBEBACDD059E410DD7628B2326D7391960B7136CC00134B935CFE8B59771,CE7FCBEBACDD059E410DD7628B2326D7391960B7136CC00134B935CFE8B59771,
75A34E8F1E97DD6C880131EF7221C26E60947D80,35DCF7EB97DC4A8ECB755056AAD032ED454F2AEC353F7EB381A4EBDEAF5FD60A,35DCF7EB97DC4A8ECB755056AAD032ED454F2AEC353F7EB381A4EBDEAF5FD60A,,
75AEE40F2EA9BEB233D9159AC994C1F730B435AA,C61029C8EEE3CE08755D562BB50C5F75E0EF849214970B13BD99185367D1D119,C61029C8EEE3CE08755D562BB50C5F75E0EF849214970B13BD99185367D1D119,C61029C8EEE3CE08755D562BB50C5F75E0EF849214970B13BD99185367D1D119,
75B477E4D737CE1667861F17204B1261CA38972A,DC85B8A7DF3B1862174AA6FC97143C9E9CC22D6F19A776D5C57E5C1DF700D951,DC85B8A7DF3B1862174AA6FC97143C9E9CC22D6F19A776D5C57E5C1DF700D951,DC85B8A7DF3B1862174AA6FC97143C9E9CC22D6F19A776D5C57E5C1DF700D951,
75BEC477AE89F644377DCFB1681F1D1AEBDC3459,54F8CA858BCC7591F28D8DC3772E9BC581717F3A23A288BFD405939C36208DE5,54F8CA858BCC7591F28D8DC3772E9BC581717F3A23A288BFD405939C36208DE5,54F8CA858BCC7591F28D8DC3772E9BC581717F3A23A288BFD405939C36208DE5,
75C65439EE598064119537348D534529A48EACDE,3DED2BDFEAA4F0BEA10C95C4B48EC94BC593470155A723B937B74890049BE0F6,3DED2BDFEAA4F0BEA10C95C4B48EC94BC593470155A723B937B74890049BE0F6,3DED2BDFEAA4F0BEA10C95C4B48EC94BC593470155A723B937B74890049BE0F6,
75D4AE0348C6DDA87CA09ED228CC629EE94B72BE,9445476D398974A0C67A6D1024A0ABFF2D4E04A08DB455B7CE4E0FA58D16A5A9,9445476D398974A0C67A6D1024A0ABFF2D4E04A08DB455B7CE4E0FA58D16A5A9,9445476D398974A0C67A6D1024A0ABFF2D4E04A08DB455B7CE4E0FA58D16A5A9,
75D8373304F39DD0EB1D0A8FE7E626CCD04D2B2A,B8692148FF49C3799FA2347AE28BCC5289623512B67DC19170452ADE24BA51D5,B8692148FF49C3799FA2347AE28BCC5289623512B67DC19170452ADE24BA51D5,,
75DCA9B424C0F7B8B365DA58CCF1D990223C0E6A,8ED517B4BCDF2F50E05E8C36EDD31732E92DE66FBD3801399C2C63DCF964A91B,8ED517B4BCDF2F50E05E8C36EDD31732E92DE66FBD3801399C2C63DCF964A91B,8ED517B4BCDF2F50E05E8C36EDD31732E92DE66FBD3801399C2C63DCF964A91B,
75E1E3CEB21FAC8F96C5C6175C4AFDE1E01D3A06,05BDD9A7C6706D39D6DB1A580AAFF67D4673027B6CF01FD15367D8ED84A890F0,05BDD9A7C6706D39D6DB1A580AAFF67D4673027B6CF01FD15367D8ED84A890F0,,
76156993B97324C333D28B9F6CA39433DDF546CF,,CD375EAFFCCD17DC202AB5FD24B3D23AD023E501E5F3C6E8A8715F8D6F50BEED,,
762825D67DE0669A7A09B26A3B8E33D736D34FA2,B2FAE53E14CCD7AB9212064701AE279C1D8988FACB775FA8A008914E663988A8,B2FAE53E14CCD7AB9212064701AE279C1D8988FACB775FA8A008914E663988A8,B2FAE53E14CCD7AB9212064701AE279C1D8988FACB775FA8A008914E663988A8,
762BD98DCC3536324505DF9E8C6A17D133DC0307,7A4FCBA079F5BDDCF0A76C3B03A377E155A53009474A1B3EB8F34961A53BDA9C,7A4FCBA079F5BDDCF0A76C3B03A377E155A53009474A1B3EB8F34961A53BDA9C,7A4FCBA079F5BDDCF0A76C3B03A377E155A53009474A1B3EB8F34961A53BDA9C,
763B98CCF55B8AC53A0336DF56463EC955C57466,95E0F89A8E0E12E3E41D6D5AAB4472D7321C2EBCD9290E78D61697CDF5D43D66,95E0F89A8E0E12E3E41D6D5AAB4472D7321C2EBCD9290E78D61697CDF5D43D66,95E0F89A8E0E12E3E41D6D5AAB4472D7321C2EBCD9290E78D61697CDF5D43D66,
764EDA35C1F507D4C667438A5638EF6A2919CAA3,46CD806615299792FC7829E0CA1EFFB00CEB0F7811A57FAC129D43ADD4E138C7,46CD806615299792FC7829E0CA1EFFB00CEB0F7811A57FAC129D43ADD4E138C7,,
76533221F36F769D58532933BEF548B9E2284FEF,EEE6BAF50B14BCA04202B496737E676F713E7431FFD4FCA1309F661481EC520F,EEE6BAF50B14BCA04202B496737E676F713E7431FFD4FCA1309F661481EC520F,EEE6BAF50B14BCA04202B496737E676F713E7431FFD4FCA1309F661481EC520F,
7665C62A05AB8D8679257C7457EAB1BE5AAED46C,C2B4BBEF4A1A643F334ED0850F928876D2AE3AE3642B986014D68C673C04D081,C2B4BBEF4A1A643F334ED0850F928876D2AE3AE3642B986014D68C673C04D081,C2B4BBEF4A1A643F334ED0850F928876D2AE3AE3642B986014D68C673C04D081,
766CC29D53B443A1154694E544B6F3A5339B7506,2AABE42CB568E95D428D3FAF5B26BE40724ECDFC997840E0555BD58B62C4EF23,2AABE42CB568E95D428D3FAF5B26BE40724ECDFC997840E0555BD58B62C4EF23,2AABE42CB568E95D428D3FAF5B26BE40724ECDFC997840E0555BD58B62C4EF23,
7674E568C12F0A9997773AD631B07A3C1CB05AFF,B44C0630039F65E5DCE5717A7CB08CBED83E103B4715358191CC4B22079305BA,B44C0630039F65E5DCE5717A7CB08CBED83E103B4715358191CC4B22079305BA,B44C0630039F65E5DCE5717A7CB08CBED83E103B4715358191CC4B22079305BA,
7686856DE736195B1FCE63446C2C5C49540CC97C,A3AC11CDA1B2CEDBF01A4EEEC03631175B87EBEEFA1F5AA0B5286FD1213A8FFC,A3AC11CDA1B2CEDBF01A4EEEC03631175B87EBEEFA1F5AA0B5286FD1213A8FFC,A3AC11CDA1B2CEDBF01A4EEEC03631175B87EBEEFA1F5AA0B5286FD1213A8FFC,
76ABB021BF70BE546D912B8EF1F4EACBA707EA66,711CBB0479DDC596745815E797423305F95EDD792C5BC5854CED5A7FAFB4AA8D,711CBB0479DDC596745815E797423305F95EDD792C5BC5854CED5A7FAFB4AA8D,711CBB0479DDC596745815E797423305F95EDD792C5BC5854CED5A7FAFB4AA8D,
76AEFACDECF1D77AE8AA16702A24F1EE3DE8F531,66388EE649CBE920FD949FA9B77E2AA45B5DEC4120B8FFAB371B0C9C5E38C1C1,66388EE649CBE920FD949FA9B77E2AA45B5DEC4120B8FFAB371B0C9C5E38C1C1,,
76AF9B2EB0116F4F1E430E81C0F39FED26FABEC1,,D7A5514D93F7D53BD27DE2051F8E1FF71CA0AC78FACFE46A8BCCA4589984AE64,,
76B3B0CBF54E9121B695577B830FFC15B20A1C30,F6787FA8CAD7D2C279A0374BFB503807CC6ADCC7C23709273DD5A4047D1AEF78,F6787FA8CAD7D2C279A0374BFB503807CC6ADCC7C23709273DD5A4047D1AEF78,F6787FA8CAD7D2C279A0374BFB503807CC6ADCC7C23709273DD5A4047D1AEF78,
76B90348FBD518A1A137A0EDCC68824C5234360D,D3D607A9FF24A19523B6DA9D2C649446F8788CB96D9FD130972E120C13677730,D3D607A9FF24A19523B6DA9D2C649446F8788CB96D9FD130972E120C13677730,,
76BB3AB18FD3F9E8F26560C93B9DEEBBED4676EE,8FBEBA94A4A2326E4B78F2AC16519ED671B24DA4DBBD1165A2322DD260C00C93,8FBEBA94A4A2326E4B78F2AC16519ED671B24DA4DBBD1165A2322DD260C00C93,8FBEBA94A4A2326E4B78F2AC16519ED671B24DA4DBBD1165A2322DD260C00C93,
76BE2248EE3F3EF64603D98718D0657E229C0BE1,549AB524E886ADECE70BDD96A04B554942C374BE7C29C0EE818B630BDF200EE1,549AB524E886ADECE70BDD96A04B554942C374BE7C29C0EE818B630BDF200EE1,549AB524E886ADECE70BDD96A04B554942C374BE7C29C0EE818B630BDF200EE1,
76C520500C3F6D44E844B1DD317988C47776FCB6,,B749ED4CD03C71AC0E199CFC4E219012C611840AC34C478C0C130F6A40F1A99A,,
76D8C89732EB2178A1A6F96665112033A78E2C20,99D0A6F6C85DB93B69159A1F8FCFB5A39A569F1F950ECAC9CB647C1A4639A0B7,99D0A6F6C85DB93B69159A1F8FCFB5A39A569F1F950ECAC9CB647C1A4639A0B7,99D0A6F6C85DB93B69159A1F8FCFB5A39A569F1F950ECAC9CB647C1A4639A0B7,
76E23236160370290317231EB5C948ECEB107F6C,3D04DAC79454FCF3F6D41F3FEEB282A1C1CC9BCE890211287B4F68DEED8B2DA3,3D04DAC79454FCF3F6D41F3FEEB282A1C1CC9BCE890211287B4F68DEED8B2DA3,,
76E844A70B354CBDD1240CBC4ADBF6316CEC7234,422F9D4E68134E362B7569E5298A173CEC40C7C7274B2263A9BC8ADA1D1A23FA,422F9D4E68134E362B7569E5298A173CEC40C7C7274B2263A9BC8ADA1D1A23FA,422F9D4E68134E362B7569E5298A173CEC40C7C7274B2263A9BC8ADA1D1A23FA,
76F355E1FAA436FBF09F5C6271ED3CF44738102B,A0234F3BC8527CA5628EEC81AD5D69895DA5680DC91D1CB8477F33F878B95B0B,A0234F3BC8527CA5628EEC81AD5D69895DA5680DC91D1CB8477F33F878B95B0B,,
77023B01310F1E7477C348C8C307635588A53BA2,52373A21B95B5E6DE12A2BCF0FFB7D6A633B4CAAD725F64F6236FBE989DBC29E,52373A21B95B5E6DE12A2BCF0FFB7D6A633B4CAAD725F64F6236FBE989DBC29E,52373A21B95B5E6DE12A2BCF0FFB7D6A633B4CAAD725F64F6236FBE989DBC29E,
770E257F10E7858C7352FFB0B9EBA3EDA66804C3,94B0EAD1EFCF285669284DB0434D3BB7581DC89D2BD4A0305E5F07A461045E41,94B0EAD1EFCF285669284DB0434D3BB7581DC89D2BD4A0305E5F07A461045E41,94B0EAD1EFCF285669284DB0434D3BB7581DC89D2BD4A0305E5F07A461045E41,
771748EE1B7D6E7CDA5CDC0C983018E60D76D330,A9B5698C5263BEFF3D60720DC1844CB95D16F06E04268BCE3BE4D60282B01EF9,A9B5698C5263BEFF3D60720DC1844CB95D16F06E04268BCE3BE4D60282B01EF9,,
7717E461A577349BD2F49194F84F32567FEE474C,E20D6C943171907272A27D3672C8EEFD5E422B5F370E45EB1F55B5B2368251EA,E20D6C943171907272A27D3672C8EEFD5E422B5F370E45EB1F55B5B2368251EA,E20D6C943171907272A27D3672C8EEFD5E422B5F370E45EB1F55B5B2368251EA,
7722D96B0AA29CBFC5D6EC115634043CAE0AD36F,75CC6021036890EAC71853FAE8382CF8DB33DC41706F42AAFE421E98AD38174C,75CC6021036890EAC71853FAE8382CF8DB33DC41706F42AAFE421E98AD38174C,75CC6021036890EAC71853FAE8382CF8DB33DC41706F42AAFE421E98AD38174C,
772835145265550FD821679FA6A24A3591812554,EAD0C5077C99F8FA40CC556DBC2EACA41F54E9D99EBD468956AEA8BEC5AAF76A,EAD0C5077C99F8FA40CC556DBC2EACA41F54E9D99EBD468956AEA8BEC5AAF76A,EAD0C5077C99F8FA40CC556DBC2EACA41F54E9D99EBD468956AEA8BEC5AAF76A,
77322A838ACB60F8BB1B46A9282797320FFCDD5F,B0CD6AE7B9E20EC5F830FEE01F666D5D90E6E229D06BC46A30ACCEDFEC889648,B0CD6AE7B9E20EC5F830FEE01F666D5D90E6E229D06BC46A30ACCEDFEC889648,B0CD6AE7B9E20EC5F830FEE01F666D5D90E6E229D06BC46A30ACCEDFEC889648,
7740AB232755A8DC8097C25ACD767C4504DF6E13,4F2C0C1701BDE01B6BEEDA6D17C336042421AF73117063347F7E97B76AD897F5,4F2C0C1701BDE01B6BEEDA6D17C336042421AF73117063347F7E97B76AD897F5,4F2C0C1701BDE01B6BEEDA6D17C336042421AF73117063347F7E97B76AD897F5,
77468D8DE133DFEBBBB866162E4BD8B2131C59F9,94802F1B0DB27426293B12C8775880EFF0345E6620079F714A7513E1946579C3,94802F1B0DB27426293B12C8775880EFF0345E6620079F714A7513E1946579C3,94802F1B0DB27426293B12C8775880EFF0345E6620079F714A7513E1946579C3,
77501D549A38932CDB124378EDDABBD39C72415A,F2F2ED9E785F1D72B3BFF6DAD1E731FAF1251B0B22E4FB345CEED39FB4B68298,F2F2ED9E785F1D72B3BFF6DAD1E731FAF1251B0B22E4FB345CEED39FB4B68298,F2F2ED9E785F1D72B3BFF6DAD1E731FAF1251B0B22E4FB345CEED39FB4B68298,
77563488235DAA684CB5F4E432D77D61DD5F2C1F,C1F78DFF4B13D64CB109EEB2ADFC4B16400CF58E8C085FA95472CA51655904DC,C1F78DFF4B13D64CB109EEB2ADFC4B16400CF58E8C085FA95472CA51655904DC,C1F78DFF4B13D64CB109EEB2ADFC4B16400CF58E8C085FA95472CA51655904DC,
776059C71927924050BC82996D8F3E49D010F42A,452E84552410D43DE588499E33BB5D28D5E79B871706496A3F4242E854B90A5B,452E84552410D43DE588499E33BB5D28D5E79B871706496A3F4242E854B90A5B,,
777790FBECBF1D7812BBFDAE403BD5504749C6A2,BE6863CB0D3BB57314EE4B627FB346E8CD20581DE17FE0782AFB438EF034AC0B,BE6863CB0D3BB57314EE4B627FB346E8CD20581DE17FE0782AFB438EF034AC0B,BE6863CB0D3BB57314EE4B627FB346E8CD20581DE17FE0782AFB438EF034AC0B,
7783B6A57168A01A32BBDCD98A7EBBF7BD32C4F8,179BA20FFE57CCA2F2F7A0D092FDA11E3B8F73F8365C989988FC20A45991D913,179BA20FFE57CCA2F2F7A0D092FDA11E3B8F73F8365C989988FC20A45991D913,,
7788AD9309E10F72DFC26586868459E9F986D16F,ED124F475AAF4D98D1E618D3BE32F003B3CBB873C7D15B0F1A0089739CB4E4CC,ED124F475AAF4D98D1E618D3BE32F003B3CBB873C7D15B0F1A0089739CB4E4CC,ED124F475AAF4D98D1E618D3BE32F003B3CBB873C7D15B0F1A0089739CB4E4CC,
778965D78737AD16F26E403572FA2244EA7FA7B1,EBE0015EF641C480954ED2A68842FCCD2A8A79213AEED836DDFA6282E8EA8F6A,EBE0015EF641C480954ED2A68842FCCD2A8A79213AEED836DDFA6282E8EA8F6A,EBE0015EF641C480954ED2A68842FCCD2A8A79213AEED836DDFA6282E8EA8F6A,
778BD285D1872D75B04E83FDDE61F0322C985763,2ABF6447B72ECB572DA30B27CD8D2069033AF045714AC458DA0789E9623E260F,2ABF6447B72ECB572DA30B27CD8D2069033AF045714AC458DA0789E9623E260F,,
778D9581040AE3555899D00BC9B95BE5227E2E36,3D7FE14CED1D7DCD805E5BC095CF574D191AC0F3F5E86DFB87C37ED5CAEA400F,3D7FE14CED1D7DCD805E5BC095CF574D191AC0F3F5E86DFB87C37ED5CAEA400F,,
